GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
#indicator+code,#indicator+name,#indicator+url,#date+year,#date+year+start,#date+year+end,#region+code,#region+name,#country+code,#country+name,#dimension+type,#dimension+code,#dimension+name,#indicator+value+num,#indicator+value,#indicator+value+low,#indicator+value+high
MDG_0000000025,Births attended by skilled health personnel (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/births-attended-by-skilled-health-personnel-%28-%29,2018,2017,2018,AFR,Africa,GHA,Ghana,,,,79.0,79,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2011,2011,2011,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,42.1,42.1 [33.7-50.5],33.7,50.5
MDG_0000000025,Births attended by skilled health personnel (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/births-attended-by-skilled-health-personnel-%28-%29,2006,2006,2006,AFR,Africa,GHA,Ghana,,,,50.0,50,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2002,2002,2002,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,2358.5,2358.5 [1892.6-2887.7],1892.6,2887.7
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2009,2009,2009,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,43.1,43.1 [34.0-52.7],34.0,52.7
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2023,2023,2023,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,2846.2,2846.2 [2117.5-3624.1],2117.5,3624.1
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2013,2013,2013,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,48.1,48.1 [41.9-54.9],41.9,54.9
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2008,2008,2008,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,43.9,43.9 [34.8-53.5],34.8,53.5
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,2728.7,2728.7 [2128.6-3377.3],2128.6,3377.3
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2004,2004,2004,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,53.0,53.0 [46.1-60.7],46.1,60.7
